,Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,Squad,League
1545,Valentin Gendrey,fr FRA,DF,24.0,2.0,0,0,0,1,2,0,3,2,2,0,0,0,3,1,3,25.0,Matches,Lecce,Serie-A
1546,Andy Pelmard,mg MAD,DF,24.0,1.4,1,0,0,2,0,0,0,0,6,0,0,0,4,0,1,0.0,Matches,Lecce,Serie-A
1547,Tiago Gabriel,pt POR,DF,19.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,83.3,Matches,Lecce,Serie-A
1548,Marco Sala,it ITA,DF,25.0,0.8,0,0,0,1,1,0,8,0,0,0,0,0,1,0,2,0.0,Matches,Lecce,Serie-A
1549,Kevin Bonifazi,it ITA,DF,28.0,0.7,0,0,0,0,0,0,0,2,1,0,0,0,7,1,1,50.0,Matches,Lecce,Serie-A
1550,Nicola Sansone,it ITA,"MF,FW",32.0,0.7,1,0,0,0,1,1,4,0,0,0,0,0,1,0,1,0.0,Matches,Lecce,Serie-A
1551,Rareș-Cătălin Burnete,ro ROU,FW,20.0,0.3,0,0,0,2,2,0,0,0,0,0,0,0,3,0,1,0.0,Matches,Lecce,Serie-A
1552,Filip Marchwiński,pl POL,MF,22.0,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches,Lecce,Serie-A
1553,Mike Maignan,fr FRA,GK,29.0,36.6,1,0,0,1,7,0,0,0,0,0,1,0,67,4,0,100.0,Matches,Milan,Serie-A
1554,Tijjani Reijnders,nl NED,MF,26.0,34.8,2,1,0,28,22,2,46,38,13,1,0,0,125,5,15,25.0,Matches,Milan,Serie-A
1555,Theo Hernández,fr FRA,DF,26.0,30.0,4,1,0,17,43,3,111,17,28,1,1,0,129,37,16,69.8,Matches,Milan,Serie-A
1556,Youssouf Fofana,fr FRA,MF,25.0,27.8,5,0,0,28,17,0,10,19,34,0,0,0,151,11,21,34.4,Matches,Milan,Serie-A
1557,Christian Pulisic,us USA,"FW,MF",25.0,27.5,1,0,0,20,37,3,119,5,29,1,0,0,94,11,42,20.8,Matches,Milan,Serie-A
1558,Rafael Leão,pt POR,FW,25.0,25.8,5,0,0,19,52,7,55,6,10,1,0,0,66,26,20,56.5,Matches,Milan,Serie-A
1559,Matteo Gabbia,it ITA,DF,24.0,23.9,4,0,0,20,6,1,2,15,15,1,0,0,69,47,36,56.6,Matches,Milan,Serie-A
1560,Strahinja Pavlović,rs SRB,DF,23.0,20.7,3,1,0,20,18,2,10,16,31,1,0,0,67,45,21,68.2,Matches,Milan,Serie-A
1561,Malick Thiaw,de GER,DF,22.0,20.1,2,0,0,24,6,1,3,15,17,0,0,3,65,49,27,64.5,Matches,Milan,Serie-A
1562,Fikayo Tomori,eng ENG,DF,26.0,17.7,4,1,1,10,8,0,6,20,25,0,0,0,60,28,30,48.3,Matches,Milan,Serie-A
1563,Yunus Musah,us USA,"MF,FW",21.0,17.5,5,0,0,36,17,1,24,7,19,0,0,0,60,8,14,36.4,Matches,Milan,Serie-A
1564,Emerson,br BRA,DF,25.0,15.3,5,0,0,34,32,0,45,14,28,0,0,0,59,24,14,63.2,Matches,Milan,Serie-A
1565,Álex Jiménez,es ESP,"DF,FW",19.0,14.1,6,0,0,12,18,5,37,15,13,0,0,0,69,9,13,40.9,Matches,Milan,Serie-A
1566,Álvaro Morata,es ESP,"FW,MF",31.0,12.2,5,0,0,25,18,11,13,5,10,0,0,0,31,14,20,41.2,Matches,Milan,Serie-A
1567,Tammy Abraham,eng ENG,FW,26.0,13.1,1,0,0,23,12,7,3,2,11,1,0,0,12,36,33,52.2,Matches,Milan,Serie-A
1568,Ruben Loftus-Cheek,eng ENG,MF,28.0,11.5,3,0,0,23,27,0,7,3,8,0,0,0,48,18,11,62.1,Matches,Milan,Serie-A
1569,Samuel Chukwueze,ng NGA,"FW,MF",25.0,10.3,0,0,0,3,10,3,50,2,11,0,0,0,38,6,10,37.5,Matches,Milan,Serie-A
1570,João Félix,pt POR,MF,24.0,8.4,3,0,0,12,30,2,5,1,6,0,0,0,30,7,7,50.0,Matches,Milan,Serie-A
1571,Santiago Giménez,mx MEX,FW,23.0,7.4,3,1,0,11,4,7,2,1,3,0,0,0,14,7,11,38.9,Matches,Milan,Serie-A
1572,Kyle Walker,eng ENG,DF,34.0,7.3,1,0,0,7,4,0,11,9,9,0,0,0,37,6,3,66.7,Matches,Milan,Serie-A
1573,Luka Jović,rs SRB,"FW,MF",26.0,6.2,1,0,0,4,7,0,2,1,0,0,0,0,9,9,9,50.0,Matches,Milan,Serie-A
1574,Filippo Terracciano,it ITA,"DF,MF",21.0,6.0,3,0,0,11,9,1,3,6,6,0,0,0,21,10,5,66.7,Matches,Milan,Serie-A
1575,Noah Okafor,ch SUI,FW,24.0,4.6,0,0,0,6,5,1,13,2,1,0,0,0,8,2,5,28.6,Matches,Milan,Serie-A
1576,Davide Calabria,it ITA,DF,27.0,3.5,0,0,0,3,4,0,16,8,7,0,0,0,16,2,0,100.0,Matches,Milan,Serie-A
1577,Ismaël Bennacer,dz ALG,MF,26.0,3.3,2,0,0,5,5,0,6,3,4,0,0,0,17,3,1,75.0,Matches,Milan,Serie-A
1578,Warren Bondo,fr FRA,MF,20.0,1.8,1,0,0,1,4,0,1,0,3,0,0,0,12,1,1,50.0,Matches,Milan,Serie-A
1579,Francesco Camarda,it ITA,"FW,MF",16.0,2.3,0,0,0,8,1,2,1,0,2,0,0,0,6,6,6,50.0,Matches,Milan,Serie-A
1580,Marco Sportiello,it ITA,GK,32.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,Milan,Serie-A
1581,Riccardo Sottil,it ITA,"FW,MF",25.0,1.4,0,0,0,1,3,0,9,0,1,0,0,0,5,1,0,100.0,Matches,Milan,Serie-A
1582,Davide Bartesaghi,it ITA,DF,18.0,1.3,0,1,0,1,0,1,10,3,2,0,0,0,2,1,0,100.0,Matches,Milan,Serie-A
1583,Alexis Saelemaekers,be BEL,"DF,FW",25.0,1.0,0,0,0,0,2,0,10,1,1,0,0,0,4,0,0,,Matches,Milan,Serie-A
1584,Mattia Liberali,it ITA,MF,17.0,0.7,0,0,0,1,0,0,2,0,1,0,0,0,4,1,0,100.0,Matches,Milan,Serie-A
1585,Kevin Zeroli,it ITA,MF,19.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches,Milan,Serie-A
1586,Alessandro Florenzi,it ITA,FW,33.0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches,Milan,Serie-A
1587,Bob Murphy Omoregbe,it ITA,MF,20.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,Matches,Milan,Serie-A
1588,Giorgos Kyriakopoulos,gr GRE,DF,28.0,31.6,5,0,0,24,37,6,170,23,26,0,1,1,94,26,33,44.1,Matches,Monza,Serie-A
1589,Pedro Pereira,pt POR,DF,26.0,29.6,10,0,0,48,9,0,57,21,32,0,0,0,88,27,40,40.3,Matches,Monza,Serie-A
1590,Stefano Turati,it ITA,GK,22.0,29.7,1,0,0,0,12,0,0,0,0,0,0,0,32,3,1,75.0,Matches,Monza,Serie-A
1591,Alessandro Bianco,it ITA,MF,21.0,28.9,9,0,0,43,55,3,23,22,28,0,1,0,122,16,28,36.4,Matches,Monza,Serie-A
1592,Armando Izzo,it ITA,DF,32.0,27.1,12,0,0,65,47,0,8,45,15,0,0,0,90,52,64,44.8,Matches,Monza,Serie-A
1593,Andrea Carboni,it ITA,DF,23.0,24.3,5,0,0,29,17,0,15,27,35,0,1,0,62,38,42,47.5,Matches,Monza,Serie-A
1594,Dany Mota,pt POR,"FW,MF",26.0,23.4,3,0,0,30,36,7,38,9,3,0,0,0,61,60,71,45.8,Matches,Monza,Serie-A
1595,Pablo Marí,es ESP,DF,30.0,18.1,4,1,1,27,5,0,1,37,15,0,1,0,59,40,21,65.6,Matches,Monza,Serie-A
1596,Warren Bondo,fr FRA,MF,20.0,18.0,5,1,1,31,36,1,7,5,24,0,0,0,91,5,8,38.5,Matches,Monza,Serie-A
1597,Gianluca Caprari,it ITA,"MF,FW",31.0,18.3,3,0,0,18,42,5,80,8,11,0,0,0,57,4,14,22.2,Matches,Monza,Serie-A
1598,Samuele Birindelli,it ITA,"DF,MF",25.0,16.3,2,0,0,16,15,5,64,10,15,0,0,0,47,5,15,25.0,Matches,Monza,Serie-A
1599,Daniel Maldini,it ITA,"MF,FW",22.0,14.5,5,0,0,15,39,2,38,4,6,0,0,0,52,22,27,44.9,Matches,Monza,Serie-A
1600,Milan Đurić,ba BIH,FW,34.0,14.1,3,0,0,17,18,5,0,2,1,0,0,0,13,132,50,72.5,Matches,Monza,Serie-A
1601,Patrick Ciurria,it ITA,"MF,DF",29.0,12.3,1,0,0,17,11,1,61,6,14,0,0,0,32,5,15,25.0,Matches,Monza,Serie-A
1602,Danilo D'Ambrosio,it ITA,DF,35.0,12.2,2,1,0,18,11,3,9,15,15,0,0,0,46,16,23,41.0,Matches,Monza,Serie-A
1603,Jean-Daniel Akpa-Akpro,ci CIV,MF,31.0,10.7,4,0,0,24,18,0,6,13,18,0,0,0,54,11,15,42.3,Matches,Monza,Serie-A
1604,Luca Caldirola,it ITA,DF,33.0,9.7,5,0,0,18,16,1,1,11,7,0,0,0,19,13,13,50.0,Matches,Monza,Serie-A
1605,Matteo Pessina,it ITA,MF,27.0,9.5,2,0,0,5,13,0,6,12,4,0,0,0,58,10,8,55.6,Matches,Monza,Serie-A
1606,Semuel Pizzignacco,it ITA,GK,22.0,8.2,0,0,0,0,2,0,0,0,0,0,0,1,7,5,0,100.0,Matches,Monza,Serie-A
1607,Keita Baldé,sn SEN,FW,29.0,7.1,2,0,0,7,23,3,6,2,1,0,0,0,12,5,11,31.3,Matches,Monza,Serie-A
1608,Gaetano Castrovilli,it ITA,MF,27.0,6.6,0,0,0,8,7,2,14,2,7,0,0,0,27,1,6,14.3,Matches,Monza,Serie-A
1609,Kacper Urbanski,pl POL,MF,19.0,5.6,1,0,0,8,4,0,4,2,3,0,0,0,23,6,13,31.6,Matches,Monza,Serie-A
1610,Tomás Palacios,ar ARG,DF,21.0,5.0,2,0,0,2,10,1,1,8,5,0,0,0,29,6,4,60.0,Matches,Monza,Serie-A
1611,Kevin Zeroli,it ITA,MF,19.0,4.4,0,0,0,5,1,2,2,2,2,0,0,0,15,5,4,55.6,Matches,Monza,Serie-A
1612,Silvère Ganvoula M'Boussy,cg CGO,FW,28.0,3.6,0,0,0,4,8,1,0,1,0,0,0,0,6,15,12,55.6,Matches,Monza,Serie-A
1613,Samuele Vignato,it ITA,MF,20.0,5.2,0,0,0,3,3,1,14,0,3,0,0,0,12,5,13,27.8,Matches,Monza,Serie-A
1614,Stefan Lekovic,rs SRB,DF,20.0,4.1,0,0,0,5,3,0,0,7,4,0,0,1,18,6,6,50.0,Matches,Monza,Serie-A
1615,Arvid Brorsson,se SWE,DF,25.0,4.0,0,0,0,1,4,0,0,2,3,0,0,0,14,7,6,53.8,Matches,Monza,Serie-A
1616,Andrea Petagna,it ITA,FW,29.0,3.7,1,0,0,6,4,4,1,1,1,0,0,0,7,7,17,29.2,Matches,Monza,Serie-A
1617,Stefano Sensi,it ITA,MF,28.0,3.0,0,0,0,3,6,0,12,3,5,0,0,0,16,2,3,40.0,Matches,Monza,Serie-A
1618,Omari Forson,eng ENG,"MF,FW",20.0,2.5,0,0,0,2,2,1,9,1,3,0,0,0,11,0,2,0.0,Matches,Monza,Serie-A
1619,Kevin Martins,it ITA,"MF,DF",19.0,2.0,1,0,0,3,4,0,6,1,4,0,0,0,12,2,1,66.7,Matches,Monza,Serie-A
1620,Mirko Marić,hr CRO,"FW,MF",29.0,1.2,0,0,0,2,2,0,2,1,0,0,0,0,4,6,12,33.3,Matches,Monza,Serie-A
1621,Roberto Gagliardini,it ITA,"MF,DF",30.0,2.0,1,0,0,6,7,0,1,2,2,0,0,0,6,4,6,40.0,Matches,Monza,Serie-A
1622,Mattia Valoti,it ITA,MF,30.0,0.4,1,0,0,2,2,0,0,0,3,0,0,0,3,0,1,0.0,Matches,Monza,Serie-A
1623,Andrea Mazza,it ITA,GK,20.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,Monza,Serie-A
1624,Amir Rrahmani,xk KVX,DF,30.0,37.8,2,0,0,42,16,0,1,27,31,0,0,1,135,124,55,69.3,Matches,Napoli,Serie-A
1625,Giovanni Di Lorenzo,it ITA,DF,30.0,37.0,6,0,0,46,51,5,63,31,44,0,0,0,94,45,46,49.5,Matches,Napoli,Serie-A
1626,Romelu Lukaku,be BEL,FW,31.0,31.6,4,0,0,47,36,24,4,1,2,0,0,0,34,42,56,42.9,Matches,Napoli,Serie-A
1627,Alex Meret,it ITA,GK,27.0,33.4,0,0,0,1,4,0,0,0,0,0,1,1,61,6,0,100.0,Matches,Napoli,Serie-A
1628,Matteo Politano,it ITA,"FW,MF",30.0,31.2,3,0,0,14,31,6,229,13,15,1,0,0,95,6,20,23.1,Matches,Napoli,Serie-A
1629,Scott McTominay,sct SCO,MF,27.0,32.6,3,0,0,45,60,5,11,24,25,1,0,0,143,66,50,56.9,Matches,Napoli,Serie-A
1630,Andre-Frank Zambo Anguissa,cm CMR,MF,28.0,31.7,5,0,0,39,36,2,23,35,26,1,1,0,150,67,50,57.3,Matches,Napoli,Serie-A
1631,Stanislav Lobotka,sk SVK,MF,29.0,29.3,3,0,0,24,31,0,2,21,30,0,1,0,166,6,6,50.0,Matches,Napoli,Serie-A
1632,Mathías Olivera,uy URU,DF,26.0,26.3,4,0,0,28,22,2,22,28,35,1,0,0,93,41,36,53.2,Matches,Napoli,Serie-A
1633,Alessandro Buongiorno,it ITA,DF,25.0,21.4,2,0,0,17,21,1,1,35,23,0,0,0,84,43,21,67.2,Matches,Napoli,Serie-A
1634,Leonardo Spinazzola,it ITA,"DF,FW",31.0,16.9,1,0,0,6,13,1,65,9,10,0,0,0,62,3,3,50.0,Matches,Napoli,Serie-A
1635,Khvicha Kvaratskhelia,ge GEO,"FW,MF",23.0,13.1,1,0,0,12,33,0,51,4,9,0,0,0,45,4,5,44.4,Matches,Napoli,Serie-A
1636,David Neres,br BRA,FW,27.0,14.3,1,0,0,14,10,4,92,7,11,0,0,0,52,3,10,23.1,Matches,Napoli,Serie-A
1637,Billy Gilmour,sct SCO,MF,23.0,13.1,0,0,0,14,16,0,18,9,16,0,0,0,64,9,10,47.4,Matches,Napoli,Serie-A
1638,Juan Jesus,br BRA,DF,33.0,11.9,2,0,0,14,5,0,0,9,14,0,0,0,30,24,16,60.0,Matches,Napoli,Serie-A
1639,Giacomo Raspadori,it ITA,"FW,MF",24.0,12.3,1,0,0,12,20,1,67,3,9,0,0,0,43,5,11,31.3,Matches,Napoli,Serie-A
1640,Pasquale Mazzocchi,it ITA,"DF,FW",29.0,7.8,3,0,0,9,5,1,13,5,7,0,0,0,31,5,8,38.5,Matches,Napoli,Serie-A
1641,Elia Caprile,it ITA,GK,22.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches,Napoli,Serie-A
1642,Giovanni Simeone,ar ARG,FW,29.0,4.7,1,0,0,7,16,2,3,1,0,0,0,0,25,8,34,19.0,Matches,Napoli,Serie-A
1643,Cyril Ngonge,be BEL,FW,24.0,2.4,2,0,0,8,14,1,11,2,5,0,0,0,8,4,6,40.0,Matches,Napoli,Serie-A
1644,Philip Billing,dk DEN,MF,28.0,2.2,1,0,0,10,1,0,2,4,6,0,1,0,8,11,10,52.4,Matches,Napoli,Serie-A
1645,Rafa Marín,es ESP,DF,22.0,1.6,1,0,0,2,2,0,0,1,0,0,0,0,4,2,2,50.0,Matches,Napoli,Serie-A
1646,Simone Scuffet,it ITA,GK,28.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches,Napoli,Serie-A
1647,Noah Okafor,ch SUI,"FW,MF",24.0,0.4,0,0,0,2,1,0,3,0,2,0,0,0,3,2,2,50.0,Matches,Napoli,Serie-A
1648,Michael Folorunsho,it ITA,"FW,MF",26.0,0.4,0,0,0,2,1,0,0,1,2,0,0,0,2,2,2,50.0,Matches,Napoli,Serie-A
1649,Walid Cheddira,ma MAR,FW,26.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches,Napoli,Serie-A
1650,Alessio Zerbin,it ITA,"FW,DF",25.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches,Napoli,Serie-A
1651,Zion Suzuki,jp JPN,GK,21.0,36.8,2,1,1,3,6,0,0,0,0,0,1,0,44,13,1,92.9,Matches,Parma,Serie-A
1652,Simon Sohm,ch SUI,MF,23.0,33.2,6,0,0,19,30,1,15,26,17,0,0,0,127,29,29,50.0,Matches,Parma,Serie-A
1653,Emanuele Valeri,it ITA,DF,25.0,31.9,1,0,0,28,26,0,129,29,31,0,0,0,124,19,19,50.0,Matches,Parma,Serie-A
1654,Enrico Del Prato,it ITA,DF,24.0,32.7,8,0,0,20,17,0,16,19,17,0,0,0,120,38,43,46.9,Matches,Parma,Serie-A
1655,Ange-Yoan Bonny,fr FRA,FW,20.0,28.1,2,0,0,21,47,14,14,3,16,1,0,0,64,23,70,24.7,Matches,Parma,Serie-A
1656,Mandela Keita,be BEL,MF,22.0,20.3,6,1,1,28,33,1,0,21,25,0,1,0,94,14,14,50.0,Matches,Parma,Serie-A
1657,Botond Balogh,hu HUN,DF,22.0,22.8,5,0,0,17,7,0,1,25,16,0,2,0,64,34,29,54.0,Matches,Parma,Serie-A
1658,Dennis Man,ro ROU,"FW,MF",25.0,22.2,0,0,0,8,17,4,33,8,6,0,0,0,72,9,17,34.6,Matches,Parma,Serie-A
1659,Matteo Cancellieri,it ITA,"FW,MF",22.0,15.8,2,1,0,26,41,2,21,13,16,0,0,0,55,29,28,50.9,Matches,Parma,Serie-A
1660,Lautaro Valenti,ar ARG,DF,25.0,17.3,6,1,1,24,7,0,2,13,12,0,0,0,48,24,21,53.3,Matches,Parma,Serie-A
1661,Adrian Bernabe,es ESP,MF,23.0,16.1,1,0,0,9,36,0,29,7,18,0,0,0,72,4,4,50.0,Matches,Parma,Serie-A
1662,Valentin Mihaila,ro ROU,"FW,MF",24.0,14.3,2,0,0,17,20,1,33,8,15,0,1,0,39,13,27,32.5,Matches,Parma,Serie-A
1663,Hernani,br BRA,MF,30.0,14.7,7,0,0,33,25,1,33,19,26,0,0,0,68,18,19,48.6,Matches,Parma,Serie-A
1664,Giovanni Leoni,it ITA,DF,17.0,13.3,3,1,0,11,9,0,3,15,6,0,0,0,34,17,10,63.0,Matches,Parma,Serie-A
1665,Woyo Coulibaly,ml MLI,DF,25.0,12.0,1,1,0,12,12,1,5,8,10,1,0,1,60,9,9,50.0,Matches,Parma,Serie-A
1666,Antoine Hainaut,fr FRA,"DF,FW",22.0,13.4,4,0,0,13,16,1,26,15,14,0,0,0,58,33,16,67.3,Matches,Parma,Serie-A
1667,Pontus Almqvist,se SWE,"FW,MF",25.0,12.4,5,0,0,15,15,2,11,19,13,1,0,0,40,9,15,37.5,Matches,Parma,Serie-A
1668,Alessandro Vogliacco,it ITA,DF,25.0,8.6,2,0,0,10,5,0,2,3,2,0,0,1,24,17,13,56.7,Matches,Parma,Serie-A
1669,Mateo Pellegrino,ar ARG,FW,23.0,8.2,2,0,0,27,16,0,4,1,2,0,0,0,20,49,44,52.7,Matches,Parma,Serie-A
1670,Nahuel Estévez,ar ARG,MF,28.0,7.3,3,0,0,9,9,0,16,3,6,0,0,0,28,14,3,82.4,Matches,Parma,Serie-A
1671,Alessandro Circati,au AUS,DF,20.0,6.0,1,0,0,4,5,0,0,3,5,0,0,0,11,17,4,81.0,Matches,Parma,Serie-A
1672,Mohamed Haj,tn TUN,MF,19.0,5.0,4,0,0,6,11,0,7,4,1,0,0,0,15,6,6,50.0,Matches,Parma,Serie-A
1673,Jacob Ondrejka,se SWE,"MF,FW",21.0,4.7,0,0,0,1,8,0,16,7,6,0,0,0,18,0,5,0.0,Matches,Parma,Serie-A
1674,Milan Đurić,ba BIH,FW,34.0,3.0,1,0,0,2,6,1,0,0,0,0,0,0,8,35,15,70.0,Matches,Parma,Serie-A
1675,Adrian Benedyczak,pl POL,"FW,MF",23.0,2.4,0,0,0,4,5,1,1,0,0,0,0,0,3,9,12,42.9,Matches,Parma,Serie-A
1676,Yordan Osorio,ve VEN,DF,30.0,1.9,0,0,0,5,2,0,0,4,3,0,0,0,6,2,1,66.7,Matches,Parma,Serie-A
1677,Drissa Camara,ci CIV,"MF,FW",22.0,5.0,3,0,0,17,17,1,5,3,7,1,0,0,29,3,9,25.0,Matches,Parma,Serie-A
1678,Leandro Chichizola,ar ARG,GK,34.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches,Parma,Serie-A
1679,Mateusz Kowalski,pl POL,MF,19.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,Matches,Parma,Serie-A
1680,Gabriel Charpentier,cg CGO,FW,25.0,3.0,1,0,0,13,10,0,2,0,3,1,0,0,12,9,14,39.1,Matches,Parma,Serie-A
1681,Mathias Løvik,no NOR,"DF,FW",20.0,1.0,0,0,0,2,0,0,3,2,0,0,0,0,2,2,2,50.0,Matches,Parma,Serie-A
1682,Wylan Cyprien,fr FRA,MF,29.0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,,Matches,Parma,Serie-A
1683,Obite N'Dicka,ci CIV,DF,24.0,38.0,2,0,0,37,23,1,0,33,26,0,0,0,134,61,49,55.5,Matches,Roma,Serie-A
1684,Mile Svilar,rs SRB,GK,24.0,38.0,1,0,0,0,8,0,0,0,0,0,0,0,53,6,1,85.7,Matches,Roma,Serie-A
1685,Angeliño,es ESP,DF,27.0,35.3,1,0,0,32,33,5,116,28,24,1,0,0,101,30,27,52.6,Matches,Roma,Serie-A
1686,Gianluca Mancini,it ITA,DF,28.0,34.9,8,0,0,49,34,6,33,35,26,0,0,0,99,60,34,63.8,Matches,Roma,Serie-A
1687,Manu Koné,fr FRA,MF,23.0,28.6,6,0,0,28,86,2,2,24,26,0,1,0,131,20,33,37.7,Matches,Roma,Serie-A
1688,Artem Dovbyk,ua UKR,FW,27.0,26.9,0,0,0,30,16,22,1,2,2,0,0,0,26,42,60,41.2,Matches,Roma,Serie-A
1689,Zeki Çelik,tr TUR,DF,27.0,25.1,5,0,0,31,10,0,42,15,37,0,1,0,75,30,26,53.6,Matches,Roma,Serie-A
1690,Bryan Cristante,it ITA,MF,29.0,22.7,8,0,0,37,9,0,15,19,29,0,0,0,109,61,58,51.3,Matches,Roma,Serie-A
1691,Matìas Soulé,ar ARG,"MF,DF",21.0,19.8,3,0,0,12,36,1,88,9,16,0,0,0,105,10,17,37.0,Matches,Roma,Serie-A
1692,Lorenzo Pellegrini,it ITA,MF,28.0,18.1,4,0,0,26,27,4,49,6,16,0,0,0,61,10,20,33.3,Matches,Roma,Serie-A
1693,Alexis Saelemaekers,be BEL,"DF,FW",25.0,15.4,4,0,0,13,30,0,53,9,20,2,0,0,75,8,3,72.7,Matches,Roma,Serie-A
1694,Paulo Dybala,ar ARG,"FW,MF",30.0,15.7,2,0,0,6,60,6,62,2,7,2,0,0,63,8,17,32.0,Matches,Roma,Serie-A
1695,Leandro Paredes,ar ARG,MF,30.0,15.3,4,0,0,15,16,0,57,19,14,0,1,0,83,9,2,81.8,Matches,Roma,Serie-A
1696,Stephan El Shaarawy,it ITA,"DF,MF",31.0,12.2,2,0,0,7,14,5,27,10,12,1,0,0,48,5,19,20.8,Matches,Roma,Serie-A
1697,Niccolò Pisilli,it ITA,MF,19.0,13.6,7,0,0,19,13,1,10,11,11,0,0,0,58,3,21,12.5,Matches,Roma,Serie-A
1698,Eldor Shomurodov,uz UZB,"FW,MF",29.0,12.2,1,0,0,14,7,3,6,3,6,0,0,0,36,26,38,40.6,Matches,Roma,Serie-A
1699,Mats Hummels,de GER,DF,35.0,10.2,1,0,0,9,4,0,2,26,15,0,0,1,41,23,15,60.5,Matches,Roma,Serie-A
1700,Tommaso Baldanzi,it ITA,"MF,FW",21.0,9.2,2,0,0,7,16,0,7,6,4,0,0,0,48,1,3,25.0,Matches,Roma,Serie-A
1701,Devyne Rensch,nl NED,DF,21.0,5.2,0,0,0,1,7,1,11,7,13,0,0,0,13,10,7,58.8,Matches,Roma,Serie-A
1702,Nicola Zalewski,pl POL,"DF,FW",22.0,5.9,0,0,0,2,13,1,29,4,6,0,0,0,23,5,8,38.5,Matches,Roma,Serie-A
1703,Enzo Le Fée,fr FRA,MF,24.0,3.5,1,0,0,6,5,0,7,5,4,0,0,0,22,2,4,33.3,Matches,Roma,Serie-A
1704,Mario Hermoso,es ESP,DF,29.0,2.8,2,1,1,7,1,0,3,4,1,0,0,0,11,3,5,37.5,Matches,Roma,Serie-A
1705,Lucas Gourna-Douath,fr FRA,MF,20.0,2.5,2,0,0,9,5,1,2,0,4,0,0,0,8,0,4,0.0,Matches,Roma,Serie-A
1706,Saud Abdulhamid,sa KSA,DF,25.0,2.3,0,0,0,2,5,0,7,2,2,0,1,0,3,0,1,0.0,Matches,Roma,Serie-A
1707,Anass Salah-Eddine,nl NED,DF,22.0,1.7,0,0,0,2,1,0,6,1,1,0,0,0,6,0,1,0.0,Matches,Roma,Serie-A
1708,Victor Nelsson,dk DEN,DF,25.0,2.1,0,0,0,2,5,0,0,2,4,0,0,0,4,7,2,77.8,Matches,Roma,Serie-A
1709,Samuel Dahl,se SWE,"DF,MF",24.0,0.5,0,0,0,2,0,0,1,0,2,0,0,0,1,0,1,0.0,Matches,Roma,Serie-A
1710,Tammy Abraham,eng ENG,FW,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches,Roma,Serie-A
1711,Vanja Milinković-Savić,rs SRB,GK,27.0,37.0,3,0,0,1,10,0,0,0,0,0,1,0,51,11,2,84.6,Matches,Torino,Serie-A
1712,Samuele Ricci,it ITA,MF,22.0,31.4,8,1,0,38,70,0,30,25,21,0,0,0,130,14,15,48.3,Matches,Torino,Serie-A
1713,Saúl Coco,gq EQG,DF,25.0,31.6,10,0,0,53,19,0,2,38,26,0,0,1,87,62,58,51.7,Matches,Torino,Serie-A
1714,Che Adams,sct SCO,FW,28.0,29.5,2,0,0,29,40,23,10,2,6,0,0,0,50,36,62,36.7,Matches,Torino,Serie-A
1715,Guillermo Maripán,cl CHI,DF,30.0,26.0,4,1,0,29,8,1,2,41,23,0,0,0,90,72,47,60.5,Matches,Torino,Serie-A
1716,Valentino Lazaro,at AUT,"DF,FW",28.0,25.6,6,0,0,30,13,2,145,11,12,0,1,0,94,16,25,39.0,Matches,Torino,Serie-A
1717,Nikola Vlašić,hr CRO,"MF,FW",26.0,23.5,0,0,0,28,26,6,26,9,19,0,0,0,93,27,29,48.2,Matches,Torino,Serie-A
1718,Adam Masina,ma MAR,DF,30.0,21.3,5,0,0,23,18,2,14,27,15,1,0,0,88,66,23,74.2,Matches,Torino,Serie-A
1719,Sebastian Walukiewicz,pl POL,DF,24.0,18.5,6,0,0,29,7,1,24,18,20,0,0,0,52,23,36,39.0,Matches,Torino,Serie-A
1720,Karol Linetty,pl POL,MF,29.0,17.1,6,0,0,39,13,0,4,12,23,0,0,0,63,8,14,36.4,Matches,Torino,Serie-A
1721,Antonio Sanabria,py PAR,FW,28.0,14.6,2,0,0,16,13,1,0,1,3,1,0,0,24,26,58,31.0,Matches,Torino,Serie-A
